R,91,910,9103,"Actividades de jardines botánicos, zoológicos y reservas naturales"
R,92,920,9200,Actividades de juegos de azar y apuestas
R,93,931,9311,Gestión de instalaciones deportivas
R,93,931,9312,Actividades de clubes deportivos
R,93,931,9319,Otras actividades deportivas
R,93,932,9321,Actividades de parques de atracciones y parques temáticos
R,93,932,9329,Otras actividades recreativas y de esparcimiento n.c.p.
S,94,941,9411,Actividades de asociaciones empresariales y de empleadores
S,94,941,9412,Actividades de asociaciones profesionales
S,94,942,9420,Actividades de sindicatos de empleados
S,94,949,9491,Actividades de asociaciones religiosas
S,94,949,9492,Actividades de asociaciones políticas
S,94,949,9499,Actividades de otras asociaciones n.c.p.
S,95,951,9511,Mantenimiento y reparación de computadores y de equipo periférico
S,95,951,9512,Mantenimiento y reparación de equipos de comunicación
S,95,952,9521,Mantenimiento y reparación de aparatos electrónicos de consumo
S,95,952,9522,Mantenimiento   y  reparación  de  aparatos  y  equipos  domésticos  y  de jardinería
S,95,952,9523,Reparación de calzado y artículos de cuero
S,95,952,9524,Reparación de muebles y accesorios para el hogar
S,95,952,9529,Mantenimiento   y   reparación   de   otros   efectos   personales   y   enseres domésticos
S,96,960,9601,"Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel"
S,96,960,9602,Peluquería y otros tratamientos de belleza
S,96,960,9603,Pompas fúnebres y actividades relacionadas
S,96,960,9609,Otras actividades de servicios personales n.c.p.
T,97,970,9700,Actividades  de  los  hogares  individuales  como  empleadores  de  personal doméstico
T,98,981,9810,Actividades no diferenciadas de los hogares individuales como productores de bienes para uso propio
T,98,982,9820,Actividades no diferenciadas de los hogares individuales como productores de servicios para uso propio
U,99,990,9900,Actividades de organizaciones y entidades extraterritoriales
